VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS,porc_V,UBIGEO,distid,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
Segunda,LA LIBERTAD,PATAZ,ONGON,Costa,577,1297,35,PERU_LIBRE,391,72.14,130807,7,1514,1428,0.1736,1844,75.03,789,34.14,1675,3.92,1746,103.4,1838
Segunda,LA LIBERTAD,PATAZ,ONGON,Costa,577,1297,35,VOTOS_OTROS,NA,NA,130807,7,1514,1428,0.1736,1844,75.03,789,34.14,1675,3.92,1746,103.4,1838
Segunda,LA LIBERTAD,PATAZ,PARCOY,Costa,6454,9700,865,FUERZA_POPULAR,2656,47.52,130808,8,22859,250,0.5483,347,73.41,1037,54.77,1028,7.76,518,1085.4,200
Segunda,LA LIBERTAD,PATAZ,PARCOY,Costa,6454,9700,865,PERU_LIBRE,2933,52.48,130808,8,22859,250,0.5483,347,73.41,1037,54.77,1028,7.76,518,1085.4,200
Segunda,LA LIBERTAD,PATAZ,PARCOY,Costa,6454,9700,865,VOTOS_OTROS,NA,NA,130808,8,22859,250,0.5483,347,73.41,1037,54.77,1028,7.76,518,1085.4,200
Segunda,LA LIBERTAD,PATAZ,PATAZ,Costa,3036,5076,242,FUERZA_POPULAR,1391,49.79,130809,9,9440,514,0.4686,594,72.39,1182,42.14,1473,6.69,817,878.3,387
Segunda,LA LIBERTAD,PATAZ,PATAZ,Costa,3036,5076,242,PERU_LIBRE,1403,50.21,130809,9,9440,514,0.4686,594,72.39,1182,42.14,1473,6.69,817,878.3,387
Segunda,LA LIBERTAD,PATAZ,PATAZ,Costa,3036,5076,242,VOTOS_OTROS,NA,NA,130809,9,9440,514,0.4686,594,72.39,1182,42.14,1473,6.69,817,878.3,387
Segunda,LA LIBERTAD,PATAZ,PIAS,Costa,804,1215,54,FUERZA_POPULAR,270,36,130810,10,1225,1525,0.41,823,76.96,528,41.4,1491,5.13,1363,664.7,660
Segunda,LA LIBERTAD,PATAZ,PIAS,Costa,804,1215,54,PERU_LIBRE,480,64,130810,10,1225,1525,0.41,823,76.96,528,41.4,1491,5.13,1363,664.7,660
Segunda,LA LIBERTAD,PATAZ,PIAS,Costa,804,1215,54,VOTOS_OTROS,NA,NA,130810,10,1225,1525,0.41,823,76.96,528,41.4,1491,5.13,1363,664.7,660
Segunda,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,Costa,1056,1686,70,FUERZA_POPULAR,363,36.82,130811,11,2000,1301,0.2057,1782,78.69,323,38.11,1578,4.25,1674,128.5,1809
Segunda,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,Costa,1056,1686,70,PERU_LIBRE,623,63.18,130811,11,2000,1301,0.2057,1782,78.69,323,38.11,1578,4.25,1674,128.5,1809
Segunda,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,Costa,1056,1686,70,VOTOS_OTROS,NA,NA,130811,11,2000,1301,0.2057,1782,78.69,323,38.11,1578,4.25,1674,128.5,1809
Segunda,LA LIBERTAD,PATAZ,TAURIJA,Costa,1317,2063,68,FUERZA_POPULAR,453,36.27,130812,12,2817,1127,0.2435,1690,76.45,584,45.98,1356,4.76,1508,169,1740
Segunda,LA LIBERTAD,PATAZ,TAURIJA,Costa,1317,2063,68,PERU_LIBRE,796,63.73,130812,12,2817,1127,0.2435,1690,76.45,584,45.98,1356,4.76,1508,169,1740
Segunda,LA LIBERTAD,PATAZ,TAURIJA,Costa,1317,2063,68,VOTOS_OTROS,NA,NA,130812,12,2817,1127,0.2435,1690,76.45,584,45.98,1356,4.76,1508,169,1740
Segunda,LA LIBERTAD,PATAZ,TAYABAMBA,Costa,6714,10146,589,FUERZA_POPULAR,2076,33.89,130801,1,13901,369,0.3198,1327,72.76,1134,46.47,1339,5.09,1373,343.6,1315
Segunda,LA LIBERTAD,PATAZ,TAYABAMBA,Costa,6714,10146,589,PERU_LIBRE,4049,66.11,130801,1,13901,369,0.3198,1327,72.76,1134,46.47,1339,5.09,1373,343.6,1315
Segunda,LA LIBERTAD,PATAZ,TAYABAMBA,Costa,6714,10146,589,VOTOS_OTROS,NA,NA,130801,1,13901,369,0.3198,1327,72.76,1134,46.47,1339,5.09,1373,343.6,1315
Segunda,LA LIBERTAD,PATAZ,URPAY,Costa,1316,2096,110,FUERZA_POPULAR,584,48.42,130813,13,2148,1267,0.2406,1698,76.87,532,63.81,666,4.57,1580,147.6,1783
Segunda,LA LIBERTAD,PATAZ,URPAY,Costa,1316,2096,110,PERU_LIBRE,622,51.58,130813,13,2148,1267,0.2406,1698,76.87,532,63.81,666,4.57,1580,147.6,1783
Segunda,LA LIBERTAD,PATAZ,URPAY,Costa,1316,2096,110,VOTOS_OTROS,NA,NA,130813,13,2148,1267,0.2406,1698,76.87,532,63.81,666,4.57,1580,147.6,1783
Segunda,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,Costa,7891,13424,801,FUERZA_POPULAR,3286,46.35,130902,2,18540,298,0.1492,1859,78.93,290,33.56,1697,2.14,1871,136.3,1799
Segunda,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,Costa,7891,13424,801,PERU_LIBRE,3804,53.65,130902,2,18540,298,0.1492,1859,78.93,290,33.56,1697,2.14,1871,136.3,1799
Segunda,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,Costa,7891,13424,801,VOTOS_OTROS,NA,NA,130902,2,18540,298,0.1492,1859,78.93,290,33.56,1697,2.14,1871,136.3,1799
Segunda,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,Costa,3447,6868,245,FUERZA_POPULAR,1085,33.89,130903,3,9082,532,0.2071,1780,73.61,1006,29.74,1761,3.11,1850,197.9,1683
Segunda,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,Costa,3447,6868,245,PERU_LIBRE,2117,66.11,130903,3,9082,532,0.2071,1780,73.61,1006,29.74,1761,3.11,1850,197.9,1683
Segunda,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,Costa,3447,6868,245,VOTOS_OTROS,NA,NA,130903,3,9082,532,0.2071,1780,73.61,1006,29.74,1761,3.11,1850,197.9,1683
Segunda,LA LIBERTAD,SANCHEZ CARRION,CURGOS,Costa,4570,6292,288,FUERZA_POPULAR,2195,51.26,130904,4,8213,577,0.1173,1872,77.45,469,33.9,1686,2.91,1857,62.9,1871
Segunda,LA LIBERTAD,SANCHEZ CARRION,CURGOS,Costa,4570,6292,288,PERU_LIBRE,2087,48.74,130904,4,8213,577,0.1173,1872,77.45,469,33.9,1686,2.91,1857,62.9,1871
Segunda,LA LIBERTAD,SANCHEZ CARRION,CURGOS,Costa,4570,6292,288,VOTOS_OTROS,NA,NA,130904,4,8213,577,0.1173,1872,77.45,469,33.9,1686,2.91,1857,62.9,1871
Segunda,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,Costa,35885,46945,3739,FUERZA_POPULAR,17414,54.17,130901,1,69564,92,0.3987,883,72.98,1106,58.65,858,5.61,1190,527.7,885
Segunda,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,Costa,35885,46945,3739,PERU_LIBRE,14732,45.83,130901,1,69564,92,0.3987,883,72.98,1106,58.65,858,5.61,1190,527.7,885
Segunda,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,Costa,35885,46945,3739,VOTOS_OTROS,NA,NA,130901,1,69564,92,0.3987,883,72.98,1106,58.65,858,5.61,1190,527.7,885
Segunda,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,Costa,6696,9488,661,FUERZA_POPULAR,3364,55.74,130905,5,13897,370,0.1405,1863,78.51,349,37.1,1594,2.21,1869,109.2,1833
Segunda,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,Costa,6696,9488,661,PERU_LIBRE,2671,44.26,130905,5,13897,370,0.1405,1863,78.51,349,37.1,1594,2.21,1869,109.2,1833
Segunda,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,Costa,6696,9488,661,VOTOS_OTROS,NA,NA,130905,5,13897,370,0.1405,1863,78.51,349,37.1,1594,2.21,1869,109.2,1833
Segunda,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,Costa,6710,10189,947,FUERZA_POPULAR,2032,35.26,130906,6,14977,344,0.1244,1870,73.72,987,24.97,1820,2.08,1872,117.7,1825
Segunda,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,Costa,6710,10189,947,PERU_LIBRE,3731,64.74,130906,6,14977,344,0.1244,1870,73.72,987,24.97,1820,2.08,1872,117.7,1825
Segunda,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,Costa,6710,10189,947,VOTOS_OTROS,NA,NA,130906,6,14977,344,0.1244,1870,73.72,987,24.97,1820,2.08,1872,117.7,1825
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARIN,Costa,4085,6937,403,FUERZA_POPULAR,2123,57.66,130907,7,9862,495,0.1814,1835,78.33,367,31.58,1738,2.87,1858,142.4,1791
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARIN,Costa,4085,6937,403,PERU_LIBRE,1559,42.34,130907,7,9862,495,0.1814,1835,78.33,367,31.58,1738,2.87,1858,142.4,1791
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARIN,Costa,4085,6937,403,VOTOS_OTROS,NA,NA,130907,7,9862,495,0.1814,1835,78.33,367,31.58,1738,2.87,1858,142.4,1791
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,Costa,4854,9912,522,FUERZA_POPULAR,1158,26.73,130908,8,13368,393,0.1578,1853,73.35,1051,20.34,1852,2.8,1861,135.2,1800
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,Costa,4854,9912,522,PERU_LIBRE,3174,73.27,130908,8,13368,393,0.1578,1853,73.35,1051,20.34,1852,2.8,1861,135.2,1800
Segunda,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,Costa,4854,9912,522,VOTOS_OTROS,NA,NA,130908,8,13368,393,0.1578,1853,73.35,1051,20.34,1852,2.8,1861,135.2,1800
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,Costa,2476,3612,282,FUERZA_POPULAR,1214,55.33,131002,2,6369,708,0.348,1147,80.94,120,31.9,1728,5.26,1321,434.5,1077
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,Costa,2476,3612,282,PERU_LIBRE,980,44.67,131002,2,6369,708,0.348,1147,80.94,120,31.9,1728,5.26,1321,434.5,1077
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,Costa,2476,3612,282,VOTOS_OTROS,NA,NA,131002,2,6369,708,0.348,1147,80.94,120,31.9,1728,5.26,1321,434.5,1077
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,Costa,2728,3949,181,FUERZA_POPULAR,1321,51.86,131003,3,7366,632,0.376,991,76.42,587,54.37,1046,5.98,1045,417.2,1125
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,Costa,2728,3949,181,PERU_LIBRE,1226,48.14,131003,3,7366,632,0.376,991,76.42,587,54.37,1046,5.98,1045,417.2,1125
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,Costa,2728,3949,181,VOTOS_OTROS,NA,NA,131003,3,7366,632,0.376,991,76.42,587,54.37,1046,5.98,1045,417.2,1125
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,Costa,902,1407,55,FUERZA_POPULAR,444,52.42,131004,4,2194,1253,0.2884,1496,76.19,620,43.86,1424,5.54,1209,238.8,1591
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,Costa,902,1407,55,PERU_LIBRE,403,47.58,131004,4,2194,1253,0.2884,1496,76.19,620,43.86,1424,5.54,1209,238.8,1591
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,Costa,902,1407,55,VOTOS_OTROS,NA,NA,131004,4,2194,1253,0.2884,1496,76.19,620,43.86,1424,5.54,1209,238.8,1591
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,Costa,1136,1841,71,FUERZA_POPULAR,437,41.03,131005,5,2341,1223,0.2026,1789,79.08,274,36.03,1624,4.38,1646,123.9,1817
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,Costa,1136,1841,71,PERU_LIBRE,628,58.97,131005,5,2341,1223,0.2026,1789,79.08,274,36.03,1624,4.38,1646,123.9,1817
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,Costa,1136,1841,71,VOTOS_OTROS,NA,NA,131005,5,2341,1223,0.2026,1789,79.08,274,36.03,1624,4.38,1646,123.9,1817
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,Costa,5192,7464,632,FUERZA_POPULAR,2122,46.54,131006,6,13168,397,0.4321,730,76.72,550,43,1452,6.27,946,662.1,662
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,Costa,5192,7464,632,PERU_LIBRE,2438,53.46,131006,6,13168,397,0.4321,730,76.72,550,43,1452,6.27,946,662.1,662
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,Costa,5192,7464,632,VOTOS_OTROS,NA,NA,131006,6,13168,397,0.4321,730,76.72,550,43,1452,6.27,946,662.1,662
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,Costa,1448,2274,97,FUERZA_POPULAR,733,54.26,131007,7,2838,1122,0.2817,1526,76.46,582,45.71,1364,4.87,1459,239.4,1586
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,Costa,1448,2274,97,PERU_LIBRE,618,45.74,131007,7,2838,1122,0.2817,1526,76.46,582,45.71,1364,4.87,1459,239.4,1586
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,Costa,1448,2274,97,VOTOS_OTROS,NA,NA,131007,7,2838,1122,0.2817,1526,76.46,582,45.71,1364,4.87,1459,239.4,1586
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Costa,11362,16132,1112,FUERZA_POPULAR,3766,36.74,131001,1,18795,293,0.3207,1321,75.21,764,45.34,1380,5.32,1294,324.8,1359
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Costa,11362,16132,1112,PERU_LIBRE,6484,63.26,131001,1,18795,293,0.3207,1321,75.21,764,45.34,1380,5.32,1294,324.8,1359
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Costa,11362,16132,1112,VOTOS_OTROS,NA,NA,131001,1,18795,293,0.3207,1321,75.21,764,45.34,1380,5.32,1294,324.8,1359
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,Costa,1367,2510,78,FUERZA_POPULAR,506,39.26,131008,8,2798,1131,0.2181,1762,80.24,180,35.5,1642,3.8,1760,159.2,1760
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,Costa,1367,2510,78,PERU_LIBRE,783,60.74,131008,8,2798,1131,0.2181,1762,80.24,180,35.5,1642,3.8,1760,159.2,1760
Segunda,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,Costa,1367,2510,78,VOTOS_OTROS,NA,NA,131008,8,2798,1131,0.2181,1762,80.24,180,35.5,1642,3.8,1760,159.2,1760
Segunda,LA LIBERTAD,TRUJILLO,EL PORVENIR,Costa,94636,119896,7921,FUERZA_POPULAR,53668,61.89,130102,2,209189,23,0.5629,306,79.35,251,59.07,840,7.88,481,999.9,259
Segunda,LA LIBERTAD,TRUJILLO,EL PORVENIR,Costa,94636,119896,7921,PERU_LIBRE,33047,38.11,130102,2,209189,23,0.5629,306,79.35,251,59.07,840,7.88,481,999.9,259
Segunda,LA LIBERTAD,TRUJILLO,EL PORVENIR,Costa,94636,119896,7921,VOTOS_OTROS,NA,NA,130102,2,209189,23,0.5629,306,79.35,251,59.07,840,7.88,481,999.9,259
Segunda,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,Costa,39215,49577,3361,FUERZA_POPULAR,22676,63.25,130103,3,40839,149,0.566,296,80.07,191,64.73,625,8.83,306,895.2,365
Segunda,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,Costa,39215,49577,3361,PERU_LIBRE,13178,36.75,130103,3,40839,149,0.566,296,80.07,191,64.73,625,8.83,306,895.2,365
Segunda,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,Costa,39215,49577,3361,VOTOS_OTROS,NA,NA,130103,3,40839,149,0.566,296,80.07,191,64.73,625,8.83,306,895.2,365
Segunda,LA LIBERTAD,TRUJILLO,HUANCHACO,Costa,37153,48916,2862,FUERZA_POPULAR,22285,64.99,130104,4,76607,78,0.583,247,78.24,377,62.24,727,8.81,311,1028.2,237
Segunda,LA LIBERTAD,TRUJILLO,HUANCHACO,Costa,37153,48916,2862,PERU_LIBRE,12006,35.01,130104,4,76607,78,0.583,247,78.24,377,62.24,727,8.81,311,1028.2,237
Segunda,LA LIBERTAD,TRUJILLO,HUANCHACO,Costa,37153,48916,2862,VOTOS_OTROS,NA,NA,130104,4,76607,78,0.583,247,78.24,377,62.24,727,8.81,311,1028.2,237
Segunda,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Costa,105104,135483,8683,FUERZA_POPULAR,62276,64.59,130105,5,197398,25,0.5962,222,78.86,300,67.4,512,9.29,221,1010.6,253
Segunda,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Costa,105104,135483,8683,PERU_LIBRE,34145,35.41,130105,5,197398,25,0.5962,222,78.86,300,67.4,512,9.29,221,1010.6,253
Segunda,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Costa,105104,135483,8683,VOTOS_OTROS,NA,NA,130105,5,197398,25,0.5962,222,78.86,300,67.4,512,9.29,221,1010.6,253
Segunda,LA LIBERTAD,TRUJILLO,LAREDO,Costa,23437,29724,1750,FUERZA_POPULAR,13717,63.25,130106,6,34739,166,0.593,227,80.24,179,64.76,624,8.52,361,1043.4,229
Segunda,LA LIBERTAD,TRUJILLO,LAREDO,Costa,23437,29724,1750,PERU_LIBRE,7970,36.75,130106,6,34739,166,0.593,227,80.24,179,64.76,624,8.52,361,1043.4,229
Segunda,LA LIBERTAD,TRUJILLO,LAREDO,Costa,23437,29724,1750,VOTOS_OTROS,NA,NA,130106,6,34739,166,0.593,227,80.24,179,64.76,624,8.52,361,1043.4,229
Segunda,LA LIBERTAD,TRUJILLO,MOCHE,Costa,24198,30581,1582,FUERZA_POPULAR,14234,62.94,130107,7,37259,158,0.6183,172,78.46,354,66.19,551,9.47,200,1128.6,167
Segunda,LA LIBERTAD,TRUJILLO,MOCHE,Costa,24198,30581,1582,PERU_LIBRE,8382,37.06,130107,7,37259,158,0.6183,172,78.46,354,66.19,551,9.47,200,1128.6,167
Segunda,LA LIBERTAD,TRUJILLO,MOCHE,Costa,24198,30581,1582,VOTOS_OTROS,NA,NA,130107,7,37259,158,0.6183,172,78.46,354,66.19,551,9.47,200,1128.6,167
Segunda,LA LIBERTAD,TRUJILLO,POROTO,Costa,2727,3323,128,FUERZA_POPULAR,1829,70.37,130108,8,2524,1179,0.448,675,78.24,378,52.08,1148,6.22,958,655.3,672
Segunda,LA LIBERTAD,TRUJILLO,POROTO,Costa,2727,3323,128,PERU_LIBRE,770,29.63,130108,8,2524,1179,0.448,675,78.24,378,52.08,1148,6.22,958,655.3,672
Segunda,LA LIBERTAD,TRUJILLO,POROTO,Costa,2727,3323,128,VOTOS_OTROS,NA,NA,130108,8,2524,1179,0.448,675,78.24,378,52.08,1148,6.22,958,655.3,672
Segunda,LA LIBERTAD,TRUJILLO,SALAVERRY,Costa,10449,13682,673,FUERZA_POPULAR,6337,64.82,130109,9,20631,272,0.5705,287,78.73,317,66.01,558,8.93,289,922.6,340
Segunda,LA LIBERTAD,TRUJILLO,SALAVERRY,Costa,10449,13682,673,PERU_LIBRE,3439,35.18,130109,9,20631,272,0.5705,287,78.73,317,66.01,558,8.93,289,922.6,340
Segunda,LA LIBERTAD,TRUJILLO,SALAVERRY,Costa,10449,13682,673,VOTOS_OTROS,NA,NA,130109,9,20631,272,0.5705,287,78.73,317,66.01,558,8.93,289,922.6,340
Segunda,LA LIBERTAD,TRUJILLO,SIMBAL,Costa,2997,3830,185,FUERZA_POPULAR,1961,69.74,130110,10,4289,896,0.4511,659,77.59,452,54.72,1029,5.94,1063,681.4,636
Segunda,LA LIBERTAD,TRUJILLO,SIMBAL,Costa,2997,3830,185,PERU_LIBRE,851,30.26,130110,10,4289,896,0.4511,659,77.59,452,54.72,1029,5.94,1063,681.4,636
Segunda,LA LIBERTAD,TRUJILLO,SIMBAL,Costa,2997,3830,185,VOTOS_OTROS,NA,NA,130110,10,4289,896,0.4511,659,77.59,452,54.72,1029,5.94,1063,681.4,636
Segunda,LA LIBERTAD,TRUJILLO,TRUJILLO,Costa,222213,297158,14390,FUERZA_POPULAR,143410,69.01,130101,1,331253,15,0.7151,43,79.58,231,77.26,141,11.81,24,1377.9,71
Segunda,LA LIBERTAD,TRUJILLO,TRUJILLO,Costa,222213,297158,14390,PERU_LIBRE,64413,30.99,130101,1,331253,15,0.7151,43,79.58,231,77.26,141,11.81,24,1377.9,71
Segunda,LA LIBERTAD,TRUJILLO,TRUJILLO,Costa,222213,297158,14390,VOTOS_OTROS,NA,NA,130101,1,331253,15,0.7151,43,79.58,231,77.26,141,11.81,24,1377.9,71
Segunda,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Costa,44590,58596,2769,FUERZA_POPULAR,30904,73.9,130111,11,66890,96,0.7532,21,80,198,76.99,150,11.74,26,1599.6,26
Segunda,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Costa,44590,58596,2769,PERU_LIBRE,10917,26.1,130111,11,66890,96,0.7532,21,80,198,76.99,150,11.74,26,1599.6,26
Segunda,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Costa,44590,58596,2769,VOTOS_OTROS,NA,NA,130111,11,66890,96,0.7532,21,80,198,76.99,150,11.74,26,1599.6,26
Segunda,LA LIBERTAD,VIRU,CHAO,Costa,17469,22087,1408,FUERZA_POPULAR,5871,36.55,131202,2,44369,139,0.4972,502,77.8,425,46.45,1344,6.32,930,930,333
Segunda,LA LIBERTAD,VIRU,CHAO,Costa,17469,22087,1408,PERU_LIBRE,10190,63.45,131202,2,44369,139,0.4972,502,77.8,425,46.45,1344,6.32,930,930,333
Segunda,LA LIBERTAD,VIRU,CHAO,Costa,17469,22087,1408,VOTOS_OTROS,NA,NA,131202,2,44369,139,0.4972,502,77.8,425,46.45,1344,6.32,930,930,333
Segunda,LA LIBERTAD,VIRU,GUADALUPITO,Costa,4047,5043,290,FUERZA_POPULAR,1925,51.24,131203,3,9839,497,0.4868,531,77.58,453,52.95,1105,6.15,984,840.6,429
Segunda,LA LIBERTAD,VIRU,GUADALUPITO,Costa,4047,5043,290,PERU_LIBRE,1832,48.76,131203,3,9839,497,0.4868,531,77.58,453,52.95,1105,6.15,984,840.6,429
Segunda,LA LIBERTAD,VIRU,GUADALUPITO,Costa,4047,5043,290,VOTOS_OTROS,NA,NA,131203,3,9839,497,0.4868,531,77.58,453,52.95,1105,6.15,984,840.6,429
Segunda,LA LIBERTAD,VIRU,VIRU,Costa,32494,41582,2865,FUERZA_POPULAR,13844,46.72,131201,1,67612,94,0.5051,481,77.13,504,51.52,1172,6.72,809,900.9,359
Segunda,LA LIBERTAD,VIRU,VIRU,Costa,32494,41582,2865,PERU_LIBRE,15785,53.28,131201,1,67612,94,0.5051,481,77.13,504,51.52,1172,6.72,809,900.9,359
Segunda,LA LIBERTAD,VIRU,VIRU,Costa,32494,41582,2865,VOTOS_OTROS,NA,NA,131201,1,67612,94,0.5051,481,77.13,504,51.52,1172,6.72,809,900.9,359
Segunda,LAMBAYEQUE,CHICLAYO,CAYALTI,Costa,9485,12693,496,FUERZA_POPULAR,5366,59.7,140116,16,15028,342,0.5396,366,81.72,74,74.36,231,7.97,463,755.7,530
Segunda,LAMBAYEQUE,CHICLAYO,CAYALTI,Costa,9485,12693,496,PERU_LIBRE,3623,40.3,140116,16,15028,342,0.5396,366,81.72,74,74.36,231,7.97,463,755.7,530
Segunda,LAMBAYEQUE,CHICLAYO,CAYALTI,Costa,9485,12693,496,VOTOS_OTROS,NA,NA,140116,16,15028,342,0.5396,366,81.72,74,74.36,231,7.97,463,755.7,530
Segunda,LAMBAYEQUE,CHICLAYO,CHICLAYO,Costa,192003,254938,14558,FUERZA_POPULAR,113176,63.78,140101,1,284975,16,0.6337,136,79.57,232,79.43,79,10.96,52,998.4,262
Segunda,LAMBAYEQUE,CHICLAYO,CHICLAYO,Costa,192003,254938,14558,PERU_LIBRE,64269,36.22,140101,1,284975,16,0.6337,136,79.57,232,79.43,79,10.96,52,998.4,262
Segunda,LAMBAYEQUE,CHICLAYO,CHICLAYO,Costa,192003,254938,14558,VOTOS_OTROS,NA,NA,140101,1,284975,16,0.6337,136,79.57,232,79.43,79,10.96,52,998.4,262
Segunda,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,Costa,11169,14667,861,FUERZA_POPULAR,4396,42.65,140102,2,18003,302,0.5503,339,79.99,200,68.11,475,7.64,548,881.8,383
Segunda,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,Costa,11169,14667,861,PERU_LIBRE,5912,57.35,140102,2,18003,302,0.5503,339,79.99,200,68.11,475,7.64,548,881.8,383
Segunda,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,Costa,11169,14667,861,VOTOS_OTROS,NA,NA,140102,2,18003,302,0.5503,339,79.99,200,68.11,475,7.64,548,881.8,383
Segunda,LAMBAYEQUE,CHICLAYO,ETEN,Costa,7303,9354,392,FUERZA_POPULAR,4389,63.51,140103,3,10873,462,0.5103,458,84.33,12,69.26,428,7.61,554,657.1,666
Segunda,LAMBAYEQUE,CHICLAYO,ETEN,Costa,7303,9354,392,PERU_LIBRE,2522,36.49,140103,3,10873,462,0.5103,458,84.33,12,69.26,428,7.61,554,657.1,666
Segunda,LAMBAYEQUE,CHICLAYO,ETEN,Costa,7303,9354,392,VOTOS_OTROS,NA,NA,140103,3,10873,462,0.5103,458,84.33,12,69.26,428,7.61,554,657.1,666
Segunda,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,Costa,1639,2151,93,FUERZA_POPULAR,1010,65.33,140104,4,2155,1265,0.6177,175,80.03,197,81.13,51,10.6,70,928.5,336
Segunda,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,Costa,1639,2151,93,PERU_LIBRE,536,34.67,140104,4,2155,1265,0.6177,175,80.03,197,81.13,51,10.6,70,928.5,336
Segunda,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,Costa,1639,2151,93,VOTOS_OTROS,NA,NA,140104,4,2155,1265,0.6177,175,80.03,197,81.13,51,10.6,70,928.5,336
Segunda,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,Costa,104401,136935,7546,FUERZA_POPULAR,55601,57.41,140105,5,183061,29,0.5416,362,80.94,119,72.69,283,9.04,263,724.7,570
Segunda,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,Costa,104401,136935,7546,PERU_LIBRE,41254,42.59,140105,5,183061,29,0.5416,362,80.94,119,72.69,283,9.04,263,724.7,570
